APH_RS00765.VFG045355_gb_WP_155237521_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045355(gb|WP_155237521) (APH_RS00765) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS00770.VFG045357_gb_WP_080502891_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045357(gb|WP_080502891) (APH_RS00770) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS02770.VFG045360_gb_WP_044104250_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045360(gb|WP_044104250) (APH_RS02770) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS02775.VFG045361_gb_WP_011450766_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045361(gb|WP_011450766) (APH_RS02775) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS02780.VFG045362_gb_WP_101631099_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045362(gb|WP_101631099) (APH_RS02780) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS03565_.VFG045402_gb_WP_020848997_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045402(gb|WP_020848997) (APH_RS03565*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS03760_.VFG045407_gb_WP_020849024_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045407(gb|WP_020849024) (APH_RS03760*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS03875_.VFG045408_gb_WP_020849031_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045408(gb|WP_020849031) (APH_RS03875*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS03880_.VFG045409_gb_WP_020849032_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045409(gb|WP_020849032) (APH_RS03880*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04215_.VFG045411_gb_WP_020849062_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045411(gb|WP_020849062) (APH_RS04215*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04275_.VFG045414_gb_WP_020849070_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045414(gb|WP_020849070) (APH_RS04275*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04305_.VFG045418_gb_WP_020849075_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045418(gb|WP_020849075) (APH_RS04305*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04435.VFG045365_gb_WP_011451169_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045365(gb|WP_011451169) (APH_RS04435) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04610_.VFG045425_gb_WP_080502910_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045425(gb|WP_080502910) (APH_RS04610*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04625.VFG045368_gb_WP_044108165_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045368(gb|WP_044108165) (APH_RS04625) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04690.VFG045369_gb_WP_011451214_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045369(gb|WP_011451214) (APH_RS04690) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04695.VFG045370_gb_WP_080502912_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045370(gb|WP_080502912) (APH_RS04695) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04720.VFG045372_gb_WP_011451222_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045372(gb|WP_011451222) (APH_RS04720) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04725_.VFG045428_gb_WP_080502914_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045428(gb|WP_080502914) (APH_RS04725*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04765_.VFG045431_gb_WP_080502916_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045431(gb|WP_080502916) (APH_RS04765*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04795_.VFG045432_gb_WP_155237519_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045432(gb|WP_155237519) (APH_RS04795*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04800.VFG045373_gb_WP_044108207_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045373(gb|WP_044108207) (APH_RS04800) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04890.VFG045374_gb_WP_011451253_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045374(gb|WP_011451253) (APH_RS04890) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04925.VFG045375_gb_WP_044108210_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045375(gb|WP_044108210) (APH_RS04925) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04960.VFG045376_gb_WP_011451266_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045376(gb|WP_011451266) (APH_RS04960) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS04995_.VFG045437_gb_WP_080502919_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045437(gb|WP_080502919) (APH_RS04995*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05000.VFG045377_gb_WP_155237524_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045377(gb|WP_155237524) (APH_RS05000) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05015_.VFG045438_gb_WP_155237404_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045438(gb|WP_155237404) (APH_RS05015*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05020_.VFG045439_gb_WP_080502920_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045439(gb|WP_080502920) (APH_RS05020*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05050_.VFG045440_gb_WP_080502921_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045440(gb|WP_080502921) (APH_RS05050*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05055.VFG045378_gb_WP_011451280_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045378(gb|WP_011451280) (APH_RS05055) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05065_.VFG045441_gb_WP_080502922_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045441(gb|WP_080502922) (APH_RS05065*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05075.VFG045379_gb_WP_044108213_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045379(gb|WP_044108213) (APH_RS05075) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05145_.VFG045381_gb_WP_080502923_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045381(gb|WP_080502923) (APH_RS05145*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05155.VFG045383_gb_WP_044108215_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045383(gb|WP_044108215) (APH_RS05155) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05210.VFG045384_gb_WP_011451309_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045384(gb|WP_011451309) (APH_RS05210) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05320.VFG045385_gb_WP_155237525_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045385(gb|WP_155237525) (APH_RS05320) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05455_.VFG045452_gb_WP_020849172_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045452(gb|WP_020849172) (APH_RS05455*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05460_.VFG045453_gb_WP_080502927_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045453(gb|WP_080502927) (APH_RS05460*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05495_.VFG045454_gb_WP_080502929_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045454(gb|WP_080502929) (APH_RS05495*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05515.VFG045386_gb_WP_011451361_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045386(gb|WP_011451361) (APH_RS05515) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05540.VFG045469_gb_WP_011451366_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045469(gb|WP_011451366) (APH_RS05540) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05670.VFG045387_gb_WP_011451394_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045387(gb|WP_011451394) (APH_RS05670) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05705_.VFG045462_gb_WP_020849198_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045462(gb|WP_020849198) (APH_RS05705*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05735_.VFG045463_gb_WP_080502933_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045463(gb|WP_080502933) (APH_RS05735*) P44/Msp2 family outer membrane protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS05870.VFG045403_gb_WP_020849018_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045403(gb|WP_020849018) (APH_RS05870) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS06240.VFG045395_gb_WP_020848796_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045395(gb|WP_020848796) (APH_RS06240) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS06355_.VFG045400_gb_WP_020848897_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045400(gb|WP_020848897) (APH_RS06355*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS06575_.VFG045413_gb_WP_133121395_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045413(gb|WP_133121395) (APH_RS06575*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS06730_.VFG045396_gb_WP_020848801_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045396(gb|WP_020848801) (APH_RS06730*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS06750_.VFG045424_gb_WP_020849091_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045424(gb|WP_020849091) (APH_RS06750*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
APH_RS06755_.VFG045426_gb_WP_020849102_.Anaplasma_phagocytophilum_HZ	1	0	.	.	Original name: VFG045426(gb|WP_020849102) (APH_RS06755*) hypothetical protein [P44/Msp2 family (VF0520) - Immune modulation (VFC0258)] [Anaplasma phagocytophilum HZ]
AYT27_RS06815.VFG041370_gb_WP_011181137_.Bartonella_henselae_str._Houston_1	1	0	.	.	Original name: VFG041370(gb|WP_011181137) (AYT27_RS06815) antitoxin VbhA family protein [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella henselae str. Houston-1]
BAS_RS06430.VFG016346_gb_WP_001035927_.Bacillus_anthracis_str._Sterne	1	0	.	.	Original name: VFG016346(gb|WP_001035927) (BAS_RS06430) immune inhibitor A [InhA (VF0536) - Exoenzyme (VFC0251)] [Bacillus anthracis str. Sterne]
BAS_RS10600.VFG040867_gb_WP_001050360_.Bacillus_anthracis_str._Sterne	1	0	.	.	Original name: VFG040867(gb|WP_001050360) (BAS_RS10600) type VII secretion system protein [T7SS (VF0581) - Effector delivery system (VFC0086)] [Bacillus anthracis str. Sterne]
BPE005.VFG051235_gb_WP_002965067.1_.Brucella_melitensis_bv._1_str._16M	1	0	.	.	Original name: VFG051235(gb|WP_002965067.1) (BPE005) type IV secretion system effector, cyclic nucleotide-binding domain-containing protein [T4SS secreted effectors (VF0695) - Effector delivery system (VFC0086)] [Brucella melitensis bv. 1 str. 16M]
BPE043.VFG051244_gb_WP_004683766.1_.Brucella_melitensis_bv._1_str._16M	1	0	.	.	Original name: VFG051244(gb|WP_004683766.1) (BPE043) type IV secretion system effector [T4SS secreted effectors (VF0695) - Effector delivery system (VFC0086)] [Brucella melitensis bv. 1 str. 16M]
BPE123.VFG051253_gb_WP_004681330.1_.Brucella_melitensis_bv._1_str._16M	1	0	.	.	Original name: VFG051253(gb|WP_004681330.1) (BPE123) type IV secretion system effector [T4SS secreted effectors (VF0695) - Effector delivery system (VFC0086)] [Brucella melitensis bv. 1 str. 16M]
BPE275.VFG051262_gb_WP_002964379.1_.Brucella_melitensis_bv._1_str._16M	1	0	.	.	Original name: VFG051262(gb|WP_002964379.1) (BPE275) type IV secretion system effector, rhomboid family intramembrane serine protease [T4SS secreted effectors (VF0695) - Effector delivery system (VFC0086)] [Brucella melitensis bv. 1 str. 16M]
BPSL2786.VFG002545_gb_WP_004194345_.Burkholderia_pseudomallei_K96243	1	0	.	.	Original name: VFG002545(gb|WP_004194345) (BPSL2786) acetyltransferase [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia pseudomallei K96243]
BPS_RS26875.VFG041119_gb_WP_004528788_.Burkholderia_pseudomallei_K96243	1	0	.	.	Original name: VFG041119(gb|WP_004528788) (BPS_RS26875) response regulator VirG [T6SS-1 (VF0429) - Effector delivery system (VFC0086)] [Burkholderia pseudomallei K96243]
BPS_RS26880.VFG041120_gb_WP_011205628_.Burkholderia_pseudomallei_K96243	1	0	.	.	Original name: VFG041120(gb|WP_011205628) (BPS_RS26880) sensor histidine kinase VirA [T6SS-1 (VF0429) - Effector delivery system (VFC0086)] [Burkholderia pseudomallei K96243]
BP_RS11150.VFG042072_gb_WP_010930809_.Bordetella_pertussis_Tohama_I	1	0	.	.	Original name: VFG042072(gb|WP_010930809) (BP_RS11150) SpoIIE family protein phosphatase [TTSS (VF0035) - Effector delivery system (VFC0086)] [Bordetella pertussis Tohama I]
BP_RS11155.VFG042071_gb_WP_010930810_.Bordetella_pertussis_Tohama_I	1	0	.	.	Original name: VFG042071(gb|WP_010930810) (BP_RS11155) hypothetical protein [TTSS (VF0035) - Effector delivery system (VFC0086)] [Bordetella pertussis Tohama I]
